Distrito;Sitio;IDEM;X crtm;Y crtm;Nombre común;Especie;Clasificación;DAP;H;Estado Fitosanitario;Inclinación del fuste;Cercanía al tendido eléctrico (m);Afectación de Aceras;Prodecencia;Riesgo General
La Asunción;Aceras;8802;482014.9187;1102158.662;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8803;482015.9859;1102159.45;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8804;482027.7447;1102170.401;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8805;482028.5167;1102170.679;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8806;482032.225;1102180.216;Laurel de la India;Ficus benjamina;Árbol;9.999;2;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;8899;482124.1122;1102287.843;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8900;482124.5784;1102281.614;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8909;482975.7099;1102504.567;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8910;482973.788;1102502.353;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8911;482970.6977;1102496.042;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8912;482970.3483;1102496.784;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8913;482968.9141;1102494.337;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8914;482965.7953;1102488.136;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8915;482971.6633;1102497.71;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8918;482037.7535;1102376.072;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8919;482036.5661;1102373.849;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8920;482035.7372;1102369.371;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8921;482035.0652;1102367.36;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8922;482032.9414;1102364.803;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8923;481840.6518;1102215.528;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8924;481778.4346;1102193.598;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8925;481533.6171;1102792.647;Laurel de la india;Ficus benjamina;Árbol;9.999;2.6;A;A;1.2;A;Exótico;ALTO
La Asunción;Aceras;8926;481776.6333;1102193.73;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8927;481775.1716;1102193.498;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8928;481773.3066;1102193.332;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8929;481771.5328;1102193.686;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8930;481769.7506;1102194.799;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8931;481837.7373;1102396.854;Laurel de la India;Ficus benjamina;Árbol;9.999;2.5;A;A;2;A;Exótico;ALTO
La Asunción;Aceras;8932;481843.3803;1102396.666;Laurel de la India;Ficus benjamina;Árbol;9.999;2.5;A;A;2.5;A;Exótico;ALTO
La Asunción;Aceras;8933;481851.4833;1102391.378;Laurel de la India;Ficus benjamina;Árbol;9.999;2.5;A;A;2;A;Exótico;ALTO
La Asunción;Aceras;8935;481865.3466;1102403.514;Laurel de la India;Ficus benjamina;Árbol;9.999;2.5;A;A;2;A;Exótico;ALTO
La Asunción;Aceras;8937;482711.0373;1102376.682;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8938;482713.0803;1102382.224;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8939;482717.0798;1102386.542;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8940;482718.7167;1102388.739;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8941;481895.2961;1102586.863;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8942;481894.0668;1102590.637;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8943;481891.6799;1102595.041;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8944;481888.794;1102594.598;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8945;481886.0826;1102594.386;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8946;481883.1332;1102594.258;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8947;481881.1014;1102593.832;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8948;481878.8679;1102593.481;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8949;481876.1018;1102593.631;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8950;481872.6744;1102593.373;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8957;482947.6707;1102522.704;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8959;482953.9652;1102520.625;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8971;482751.3406;1102446.003;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8972;482750.1439;1102442.555;Laurel de la India;Ficus benjamina;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;8980;482060.178;1102546.78;Llama del bosque;Spathodea campanulata;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9075;482976.6739;1102600.866;Lorito;Cojoba arborea;Árbol;9.999;2.5;A;A;2;A;Nativo;ALTO
La Asunción;Aceras;9109;482163.2955;1102487.216;Malinche;Delonix regia;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9166;481611.7395;1102466.049;Mango;Mangifera indica;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9167;482069.5915;1102497.904;Mango;Mangifera indica;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9208;482176.7047;1102434.342;Mango;Mangifera indica;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9213;482959.5086;1102427.467;Mango;Mangifera indica;Árbol;9.999;2;A;A;3;A;Exótico;ALTO
La Asunción;Aceras;9215;482965.2463;1102610.28;Mango;Mangifera indica;Árbol;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9646;482313.7493;1102974.945;Orgullo de la India;Lagerstroemia speciosa;Árbol;9.999;2;A;A;1.7;A;Exótico;ALTO
La Asunción;Aceras;9647;482328.5421;1102969.32;Orgullo de la India;Lagerstroemia speciosa;Árbol;9.999;2;A;A;2;A;Exótico;ALTO
La Asunción;Aceras;9667;482416.7783;1102508.237;Palma chilena;Jubaea chilensis;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9670;482415.4643;1102507.032;Palma chilena;Jubaea chilensis;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9671;482416.38;1102500.607;Palma chilena;Jubaea chilensis;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9672;482419.2553;1102499.586;Palma chilena;Jubaea chilensis;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9749;481591.1882;1102551.205;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9750;481591.9273;1102558.111;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9751;481593.3521;1102559.315;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9752;481595.2369;1102561.576;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9755;481660.7487;1102575.708;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9756;481666.088;1102575.622;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9763;482430.3553;1103273.962;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9765;482428.7006;1103273.35;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9767;482428.0393;1103273.082;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9769;482426.7875;1103268.929;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9772;482415.7731;1103259.239;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9788;482520.2103;1103233.899;Palma navideña;Adonidia merrilli;Palma;9.999;2;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;9789;482525.5327;1103237.539;Palma navideña;Adonidia merrilli;Palma;9.999;2;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;9792;482259.4723;1102555.804;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9800;482344.2778;1102522.131;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9801;482351.7596;1102524.574;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9804;482370.7166;1102521.052;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9812;482424.033;1102496.562;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9817;482432.2278;1102549.593;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9819;482435.7702;1102558.49;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9820;482434.7793;1102561.318;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9821;482434.193;1102564.081;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9822;482434.7924;1102567.936;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9823;482663.6411;1103288.82;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9827;482566.598;1103269.196;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9828;482562.8406;1103271.005;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9829;482436.5368;1102509.256;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9833;481932.3466;1102138.402;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9836;482453.1085;1102474.902;Palma navideña;Adonidia merrilli;Palma;9.999;2;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;9877;483039.4649;1102809.58;Palma navideña;Adonidia merrilli;Palma;9.999;2;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;9879;483041.5119;1102804.973;Palma navideña;Adonidia merrilli;Palma;9.999;2;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;9881;483043.3755;1102802.237;Palma navideña;Adonidia merrilli;Palma;9.999;2;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;9884;483054.5093;1102792.953;Palma navideña;Adonidia merrilli;Palma;9.999;2;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;9886;483056.6225;1102791.654;Palma navideña;Adonidia merrilli;Palma;9.999;2;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;9892;482394.7639;1102460.589;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9893;482390.4935;1102465.078;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9896;482197.7439;1102160.713;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9899;482179.1729;1102258.42;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9900;482181.7373;1102258.438;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9902;482187.507;1102257.119;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9904;482188.5002;1102256.738;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9906;482190.2088;1102255.411;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9922;482019.5104;1102559.129;Palma navideña;Adonidia merrilli;Palma;9.999;2.2;A;A;2;A;Exótico;ALTO
La Asunción;Aceras;9927;482039.0435;1102328.59;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9932;481869.0428;1102314.037;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9933;481870.7062;1102314.286;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9934;481872.3696;1102314.694;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9935;481875.3559;1102314.136;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9939;481941.9759;1102208.275;Palma navideña;Adonidia merrilli;Palma;9.999;2;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;9940;481933.862;1102209.224;Palma navideña;Adonidia merrilli;Palma;9.999;2;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;9941;481925.1876;1102212.112;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9942;481884.5753;1102225.945;Palma navideña;Adonidia merrilli;Palma;9.999;2;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;9943;481881.9462;1102223.832;Palma navideña;Adonidia merrilli;Palma;9.999;2;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;9944;481873.105;1102221.863;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9945;481869.8609;1102222.188;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9949;481811.8282;1102208.016;Palma navideña;Adonidia merrilli;Palma;9.999;2;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;9950;481808.9248;1102207.897;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9952;481787.2203;1102194.188;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9956;481762.5827;1102304.524;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9958;481762.6755;1102305.933;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9980;482884.7152;1102490.177;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;9983;482872.2762;1102498.508;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10000;482803.6569;1102482.744;Palma navideña;Adonidia merrilli;Palma;9.999;2;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;10001;482801.1291;1102481.577;Palma navideña;Adonidia merrilli;Palma;9.999;2;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;10002;482798.8328;1102482.82;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10005;482794.1172;1102480.44;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10023;482980.4258;1102586.921;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10026;482969.2564;1102597.513;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10028;482940.8224;1102615.279;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10029;482940.3445;1102615.585;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10030;482935.1082;1102620.37;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10034;482843.4899;1102666.348;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10035;482841.5418;1102666.59;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10036;482838.1144;1102666.397;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10037;482834.6224;1102666.416;Palma navideña;Adonidia merrilli;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10041;481752.9001;1102439.085;Palma phenix enana;Phoenix roebelenii;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10042;481688.8247;1102414.663;Palma phenix enana;Phoenix roebelenii;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10043;481685.8575;1102416.054;Palma phenix enana;Phoenix roebelenii;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10050;481635.5894;1102251.869;Palma phenix enana;Phoenix roebelenii;Palma;9.999;2;A;A;NA;NA;Exótico;ALTO
La Asunción;Aceras;10053;481641.8749;1102234.298;Palma phenix enana;Phoenix roebelenii;Palma;9.999;2;A;A;NA;NA;Exótico;ALTO
La Asunción;Aceras;10059;482060.1368;1102574.434;Palma phenix enana;Phoenix roebelenii;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10060;481505.202;1102411.549;Palma phenix enana;Phoenix roebelenii;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10061;481490.8652;1102410.748;Palma phenix enana;Phoenix roebelenii;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10062;481431.8922;1102407.878;Palma phenix enana;Phoenix roebelenii;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10063;482406.0816;1103189.94;Palma phenix enana;Phoenix roebelenii;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10064;482413.2774;1103190.751;Palma phenix enana;Phoenix roebelenii;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10065;482194.5827;1102497.563;Palma phenix enana;Phoenix roebelenii;Palma;9.999;2.5;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;10070;481520.2088;1102322.111;Palma phenix enana;Phoenix roebelenii;Palma;9.999;2.1;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;10075;482230.0272;1102496.407;Palma phenix enana;Phoenix roebelenii;Palma;9.999;2;A;A;3;A;Exótico;ALTO
La Asunción;Aceras;10078;481542.2707;1102296.774;Palma phenix enana;Phoenix roebelenii;Palma;9.999;2;A;A;3;A;Exótico;ALTO
La Asunción;Aceras;10079;482246.5639;1102505.168;Palma phenix enana;Phoenix roebelenii;Palma;9.999;2;A;A;2;A;Exótico;ALTO
La Asunción;Aceras;10080;481542.9752;1102291.564;Palma phenix enana;Phoenix roebelenii;Palma;9.999;2.5;A;A;2.5;A;Exótico;ALTO
La Asunción;Aceras;10082;481543.6533;1102288.273;Palma phenix enana;Phoenix roebelenii;Palma;9.999;2.5;A;A;2.5;A;Exótico;ALTO
La Asunción;Aceras;10083;482645.7815;1103279.985;Palma phenix enana;Phoenix roebelenii;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10084;482650.8257;1103279.686;Palma phenix enana;Phoenix roebelenii;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10085;482654.7137;1103280.25;Palma phenix enana;Phoenix roebelenii;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10086;482665.0524;1103282.553;Palma phenix enana;Phoenix roebelenii;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10087;482667.4518;1103283.757;Palma phenix enana;Phoenix roebelenii;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10088;482669.0693;1103284.544;Palma phenix enana;Phoenix roebelenii;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10089;482670.6314;1103284.043;Palma phenix enana;Phoenix roebelenii;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10090;482672.4604;1103284.728;Palma phenix enana;Phoenix roebelenii;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10091;482675.8516;1103285.042;Palma phenix enana;Phoenix roebelenii;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10092;482676.7528;1103284.893;Palma phenix enana;Phoenix roebelenii;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10094;481642.1874;1102143.442;Palma phenix enana;Phoenix roebelenii;Palma;9.999;2;A;A;3;B;Exótico;ALTO
La Asunción;Aceras;10097;482442.5225;1102533.031;Palma phenix enana;Phoenix roebelenii;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10098;482442.07;1102529.119;Palma phenix enana;Phoenix roebelenii;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10099;482438.7929;1102517.7;Palma phenix enana;Phoenix roebelenii;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
La Asunción;Aceras;10100;482890.6246;1103115.287;Palma phenix enana;Phoenix roebelenii;Palma;9.999;2.5;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;10101;482888.7925;1103108.205;Palma phenix enana;Phoenix roebelenii;Palma;9.999;2.5;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;10102;482888.2394;1103104.59;Palma phenix enana;Phoenix roebelenii;Palma;9.999;2;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;10103;482887.3841;1103102.033;Palma phenix enana;Phoenix roebelenii;Palma;9.999;2;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;10104;482887.5564;1103097.675;Palma phenix enana;Phoenix roebelenii;Palma;9.999;2;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;10105;482887.1838;1103086.44;Palma phenix enana;Phoenix roebelenii;Palma;9.999;2;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;10106;482886.7137;1103084.688;Palma phenix enana;Phoenix roebelenii;Palma;9.999;2;A;A;NA;A;Exótico;ALTO
La Asunción;Aceras;10118;483004.2141;1102851.544;Palma phenix enana;Phoenix roebelenii;Palma;9.999;1.999;NR;NR;NR;NR;Exótico;ALTO
